id	printers_id	purpose	time	material_amount	material_type	material_colour	price	print_comment	status	print_started_by	print_finished_by	created_at	updated_at
250	6	Use	01:00:00	0	 		1.5	2nd year free printing	Success	40	40	14/12/2014 09:00	14/12/2014 10:00
251	16	Loan	111:00:00	0	 		0	returned (demonstrator training)	Success	7	7	21/01/2015 18:00	26/01/2015 09:00
252	12	Use	02:14:00	59.6	 		6.5	Multiple prints failed previously on other printers TS sg14g14@soton.ac.uk	Failed	59	59	21/01/2015 09:00	21/01/2015 09:13
253	19	Use	03:14:00	25	 		6.5	0	Success	58	58	21/01/2015 09:00	21/01/2015 12:14
254	12	Use	02:02:00	41.5	 		5.5	0	Success	59	59	21/01/2015 09:13	21/01/2015 11:15
255	12	Loan	504:00:00	0	 		0	returned on 11/02/2015 I have left it in its box with a complete set of equipment so it should be easy to loan out to someone.	Success	40	40	21/01/2015 18:00	11/02/2015 18:00
256	8	Loan	792:00:00	200	 		0	returned on 02/03/2015 to S. Mestry (N/A)	Success	40	40	28/01/2015 18:00	02/03/2015 18:00
257	10	Loan	120:00:00	0	 		0	returned... Grabbed while I was busy not all data provided	Success	40	40	11/02/2015 18:00	16/02/2015 18:00
258	4	Use	02:11:00	25	 		0	0	Success	43	43	11/02/2015 09:00	11/02/2015 11:11
259	9	Use	03:27:00	37.6	 		0	0	Success	43	43	11/02/2015 09:00	11/02/2015 12:27
260	18	Use	00:33:00	14	 		0	PhD project	Success	43	43	11/02/2015 09:00	11/02/2015 09:33
261	4	Use	00:45:00	0	 		0	0	Success	43	43	11/02/2015 11:11	11/02/2015 11:56
262	6	Use	03:12:00	17	 		0	fmm2g11	Success	43	43	11/02/2015 09:00	11/02/2015 12:12
263	13	Use	04:26:00	118	 		0	0	Success	43	43	11/02/2015 09:00	11/02/2015 13:26
264	2	Use	00:45:00	10	 		0	0	Success	43	43	11/02/2015 09:00	11/02/2015 09:45
265	18	Loan	111:00:00	0	 		0	returned Monday16th at 9am (returne)	Success	39	39	11/02/2015 18:00	16/02/2015 09:00
266	17	Use	01:12:00	11	 		0	0	Success	43	43	11/02/2015 09:00	11/02/2015 10:12
267	16	Use	00:14:00	5.3	 		0	Repaired x-axis belt	Success	43	43	11/02/2015 09:00	11/02/2015 09:14
268	16	Use	00:23:00	3	 		0	0	Success	43	43	11/02/2015 09:14	11/02/2015 09:37
269	3	Use	05:05:00	35.5	 		0	0	Success	43	43	11/02/2015 09:00	11/02/2015 14:05
270	1	Loan	471:00:00	0	 		0	returned before 04/03/2015 (Mohammed is using it for PEEK printing. proved by S. Yang)	Success	22	22	12/02/2015 18:00	04/03/2015 09:00
271	12	Loan	24:00:00	0	 		0	"returned Split charges between two course codes. Also loaned agreed mon-weds, then weds for one week with Shoufeng."	Success	54	54	16/02/2015 18:00	17/02/2015 18:00
272	12	Use	04:38:00	33.1	 		0	0	Success	40	40	16/02/2015 09:00	16/02/2015 13:38
273	9	Use	03:30:00	24	 		0	2nd yr 3d printing project	Success	43	43	16/02/2015 09:00	16/02/2015 12:30
274	4	Use	00:20:00	2.4	 		0	0	Success	59	59	16/02/2015 09:00	16/02/2015 09:20
275	4	Use	02:00:00	18.8	 		0	0	Success	40	40	16/02/2015 09:20	16/02/2015 11:20
276	4	Use	01:20:00	20	 		0	0	Success	43	43	16/02/2015 11:20	16/02/2015 12:40
277	13	Use	00:00:00	0	 		0	blocked extrusion motor	Success	40	40	16/02/2015 09:00	16/02/2015 09:00
278	2	Use	00:11:00	5	 		0	0	Success	43	43	16/02/2015 09:00	16/02/2015 09:11
279	3	Use	00:57:00	2	 		0	0	Success	40	40	16/02/2015 09:00	16/02/2015 09:57
280	3	Use	01:59:00	35	 		0	0	Success	43	43	16/02/2015 09:57	16/02/2015 11:56
281	16	Use	01:57:00	33	 		0	0	Success	40	40	16/02/2015 09:00	16/02/2015 10:57
282	18	Use	01:54:00	14	 		0	0	Success	43	43	16/02/2015 09:00	16/02/2015 10:54
283	6	Use	01:33:00	18	 		0	0	Success	40	40	16/02/2015 09:00	16/02/2015 10:33
284	18	Use	00:55:00	11.8	 		0	0	Success	40	40	16/02/2015 10:54	16/02/2015 11:49
285	18	Use	04:31:00	39.2	 		0	0	Success	40	40	16/02/2015 11:49	16/02/2015 16:20
286	17	Use	02:43:00	32.9	 		0	0	Success	40	40	16/02/2015 09:00	16/02/2015 11:43
287	17	Use	02:43:00	32.9	 		0	0	Success	43	43	16/02/2015 11:43	16/02/2015 14:26
288	2	Use	03:43:00	45	 		0	0	Success	43	43	16/02/2015 09:11	16/02/2015 12:54
289	11	Use	01:15:00	15	 		0	0	Success	43	43	16/02/2015 09:00	16/02/2015 10:15
290	11	Use	01:11:00	15	 		0	0	Success	40	40	16/02/2015 10:15	16/02/2015 11:26
291	11	Use	03:43:00	45	 		0	0	Success	43	43	16/02/2015 11:26	16/02/2015 15:09
292	19	Loan	159:00:00	0	 		0	returned	Success	43	43	16/02/2015 18:00	23/02/2015 09:00
293	9	Use	01:48:00	21.7	 		0	0	Success	40	40	16/02/2015 12:30	16/02/2015 14:18
294	2	Use	00:21:00	6.5	 		0	0	Success	40	40	16/02/2015 12:54	16/02/2015 13:15
295	2	Use	00:43:00	5.9	 		0	0	Success	40	40	16/02/2015 13:15	16/02/2015 13:58
296	2	Use	01:12:00	11.7	 		0	0	Success	40	40	16/02/2015 13:58	16/02/2015 15:10
297	6	Use	00:00:00	0	PLA		0	play in the platform (x axis) + blocked nozzle	Success	43	43	16/02/2015 10:33	16/02/2015 10:33
298	17	Loan	39:00:00	0	 		0	returned... Loaned due to multiple failed prints and deadline on wednesday morning. Printer to be returned weds 9am	Failed	54	54	16/02/2015 18:00	16/02/2015 21:54
299	13	Loan	48:00:00	0	 		0	returned... Loaned until wednesday 9am as agreed with demonstrator during earlier shift	Success	54	54	16/02/2015 18:00	18/02/2015 18:00
300	3	Use	01:36:00	41.7	 		0	0	Success	59	59	16/02/2015 11:56	16/02/2015 13:32
301	20	Loan	303:00:00	700	 		0	returned before 02/03/2015 (demonstrator training)	Success	43	43	17/02/2015 18:00	02/03/2015 09:00
302	12	Loan	15:00:00	0	 		0	returned - Reported clogged nozzle	Success	43	43	17/02/2015 18:00	18/02/2015 09:00
303	18	Use	01:47:00	16.6	 		0	0	Success	54	54	18/02/2015 09:00	18/02/2015 10:47
304	17	Use	01:38:00	16.4	 		0	0	Success	7	7	18/02/2015 09:00	18/02/2015 10:38
305	17	Use	01:00:00	11.5	 		0	0	Success	54	54	18/02/2015 10:38	18/02/2015 11:38
306	17	Use	02:34:00	22.5	 		0	0	Success	7	7	18/02/2015 11:38	18/02/2015 14:12
307	16	Use	00:33:00	5.6	 		0	0	Success	39	39	18/02/2015 09:00	18/02/2015 09:33
308	9	Use	00:33:00	5.9	 		0	0	Success	39	39	18/02/2015 09:00	18/02/2015 09:33
309	4	Loan	111:00:00	0	 		0	returned 23/02/15	Success	52	52	18/02/2015 18:00	23/02/2015 09:00
310	13	Use	04:48:00	33.8	 		0	0	Success	54	54	18/02/2015 09:00	18/02/2015 13:48
311	4	Use	00:14:00	107	 		0	0	Success	39	39	18/02/2015 09:00	18/02/2015 09:14
312	22	Use	01:18:00	11.8	 		0	0	Success	7	7	18/02/2015 09:00	18/02/2015 10:18
313	22	Use	00:10:00	4.3	 		0	0	Success	39	39	18/02/2015 10:18	18/02/2015 10:28
314	22	Use	00:38:00	21.6	 		0	0	Success	39	39	18/02/2015 10:28	18/02/2015 11:06
315	16	Use	02:05:00	15.2	 		0	0	Success	39	39	18/02/2015 09:33	18/02/2015 11:38
316	3	Use	01:30:00	55.3	 		0	0	Success	54	54	18/02/2015 09:00	18/02/2015 10:30
317	2	Use	09:58:00	73.7	 		0	0	Success	54	54	18/02/2015 10:54	18/02/2015 20:52
318	4	Use	01:30:00	11.1	 		0	0	Success	39	39	18/02/2015 09:14	18/02/2015 10:44
319	22	Use	01:50:00	13.5	 		0	0	Success	54	54	18/02/2015 11:06	18/02/2015 12:56
320	4	Use	01:30:00	31	 		0	0	Success	54	54	18/02/2015 10:44	18/02/2015 12:14
321	9	Use	01:03:00	12.4	 		0	0	Success	39	39	18/02/2015 09:33	18/02/2015 10:36
322	11	Use	00:00:00	56	 		0	0	Success	54	54	18/02/2015 09:00	18/02/2015 09:00
323	13	Use	03:48:00	28.9	 		0	0	Success	7	7	18/02/2015 13:48	18/02/2015 17:36
324	6	Use	03:48:00	28.9	 		0	0	Success	7	7	18/02/2015 09:00	18/02/2015 12:48
325	13	Use	01:20:00	0	 		0	0	Success	54	54	18/02/2015 17:36	18/02/2015 18:56
326	2	Use	01:54:00	18	 		0	0	Success	54	54	18/02/2015 09:00	18/02/2015 10:54
327	12	Use	01:51:00	14.7	 		0	0	Success	54	54	18/02/2015 09:00	18/02/2015 10:51
328	12	Use	02:03:00	63.2	 		0	0	Success	7	7	18/02/2015 10:51	18/02/2015 12:54
329	18	Loan	111:00:00	32	 		0	returned 23/02/15	Success	54	54	18/02/2015 18:00	23/02/2015 09:00
330	3	Loan	111:00:00	450	 		0	returned 23/02/2015	Success	52	52	18/02/2015 18:00	23/02/2015 09:00
331	12	Loan	111:00:00	0	 		0	returned 23/02/15	Success	39	39	18/02/2015 18:00	23/02/2015 09:00
332	11	Loan	111:00:00	0	 		0	returned 23/02/15	Success	39	39	18/02/2015 18:00	23/02/2015 09:00
333	16	Loan	111:00:00	0	 		0	returned 23/02/15	Success	39	39	18/02/2015 18:00	23/02/2015 09:00
334	6	Loan	111:00:00	0	 		0	returned 23/02/15	Success	39	39	18/02/2015 18:00	23/02/2015 09:00
335	13	Use	00:50:00	10	 		0	fillament holder	Success	7	7	23/02/2015 09:00	23/02/2015 09:50
336	6	Use	00:53:00	32.6	 		0	printing fillament holder	Success	7	7	23/02/2015 09:00	23/02/2015 09:53
337	9	Use	00:45:00	19.8	 		0	0	Success	40	40	23/02/2015 09:00	23/02/2015 09:45
338	9	Use	00:53:00	18.6	 		0	0	Success	40	40	23/02/2015 09:45	23/02/2015 10:38
339	9	Use	00:53:00	18.6	 		0	0	Success	40	40	23/02/2015 10:38	23/02/2015 11:31
340	4	Use	04:00:00	47	 		0	0	Success	7	7	23/02/2015 09:00	23/02/2015 13:00
341	4	Use	01:20:00	14	 		0	0	Success	7	7	23/02/2015 13:00	23/02/2015 14:20
342	4	Use	01:05:00	13.7	 		0	0	Success	41	41	23/02/2015 14:20	23/02/2015 15:25
343	4	Use	01:42:00	19.6	 		0	0	Success	42	42	23/02/2015 15:25	23/02/2015 17:07
344	10	Use	05:12:00	60.9	 		0	0	Success	40	40	23/02/2015 09:00	23/02/2015 14:12
345	17	Use	02:00:00	39.5	 		0	0	Success	41	41	23/02/2015 09:00	23/02/2015 11:00
346	16	Use	00:24:00	12	 		0	0	Success	7	7	23/02/2015 09:00	23/02/2015 09:24
347	11	Use	00:29:00	8	 		0	0	Success	41	41	23/02/2015 09:00	23/02/2015 09:29
348	16	Loan	39:00:00	300	 		0	returned on 25/02/2015 to T. Standen	Success	54	54	23/02/2015 18:00	25/02/2015 09:00
349	12	Use	01:20:00	19.1	 		0	0	Success	7	7	23/02/2015 09:00	23/02/2015 10:20
350	12	Use	01:29:00	30.8	 		0	0	Success	7	7	23/02/2015 10:20	23/02/2015 11:49
351	12	Use	01:29:00	24.09	 		0	0	Success	42	42	23/02/2015 11:49	23/02/2015 13:18
352	17	Use	00:26:00	10.7	 		0	0	Success	41	41	23/02/2015 11:00	23/02/2015 11:26
353	13	Use	02:58:00	31.6	 		0	0	Success	42	42	23/02/2015 09:50	23/02/2015 12:48
354	19	Use	00:50:00	26	 		0	0	Success	7	7	23/02/2015 09:00	23/02/2015 09:50
355	19	Use	48:00:00	47.3	 		0	returned on 25/02/2015 to T. Standen	Success	7	7	23/02/2015 09:50	25/02/2015 09:50
356	3	Use	00:14:00	3	 		0	0	Success	43	43	23/02/2015 09:00	23/02/2015 09:14
357	2	Use	02:15:00	24	 		0	0	Success	7	7	23/02/2015 09:00	23/02/2015 11:15
358	2	Use	00:51:00	28.1	 		0	0	Success	43	43	23/02/2015 11:15	23/02/2015 12:06
359	13	Use	02:17:00	13.8	 		0	0	Success	7	7	23/02/2015 12:48	23/02/2015 15:05
360	2	Use	02:38:00	2.4	 		0	0	Success	40	40	23/02/2015 12:06	23/02/2015 14:44
361	17	Use	01:50:00	14.1	 		0	0	Success	7	7	23/02/2015 11:26	23/02/2015 13:16
362	17	Use	01:03:00	8.9	 		0	0	Success	7	7	23/02/2015 13:16	23/02/2015 14:19
363	18	Use	00:24:00	35	 		0	0	Success	40	40	23/02/2015 09:00	23/02/2015 09:24
364	18	Use	00:24:00	11.6	 		0	0	Success	40	40	23/02/2015 09:24	23/02/2015 09:48
365	18	Loan	39:00:00	100	 		0	returned on 25/02/2015 to T. Standen	Success	54	54	23/02/2015 18:00	25/02/2015 09:00
366	16	Use	00:24:00	28	 		0	0	Success	40	40	23/02/2015 09:24	23/02/2015 09:48
367	4	Use	00:54:00	24.7	 		0	0	Success	40	40	23/02/2015 17:07	23/02/2015 18:01
368	12	Use	08:38:00	15.6	 		0	0	Success	40	40	23/02/2015 13:18	23/02/2015 21:56
369	13	Loan	39:00:00	700	 		0	returned...	Success	40	40	23/02/2015 18:00	25/02/2015 09:00
370	10	Use	04:23:00	10	 		0	0	Success	41	41	23/02/2015 14:12	23/02/2015 18:35
371	9	Loan	39:00:00	600	 		0	returned on 25/02/2015 to T. Standen	Success	54	54	23/02/2015 18:00	25/02/2015 09:00
372	18	Use	03:40:00	40	 		0	left without registering!	Success	7	7	23/02/2015 09:48	23/02/2015 13:28
373	9	Use	03:09:00	26	 		0	Printing error in the middle and then moved to Printer 3	Success	43	43	23/02/2015 11:31	23/02/2015 14:40
374	10	Use	01:34:00	18	 		0	0	Success	52	52	25/02/2015 09:00	25/02/2015 10:34
375	18	Use	00:43:00	11	 		0	Printer Testing	Success	52	52	25/02/2015 09:00	25/02/2015 09:43
376	22	Use	03:00:00	40	 		0	0	Success	54	54	25/02/2015 09:00	25/02/2015 12:00
377	17	Use	01:15:00	15	 		0	0	Success	52	52	25/02/2015 09:00	25/02/2015 10:15
378	9	Loan	111:00:00	200	 		0	returned on 02/03/2015 to W. Keum (N/A)	Success	52	52	25/02/2015 18:00	02/03/2015 09:00
379	4	Use	01:45:00	15	 		0	0	Success	54	54	25/02/2015 09:00	25/02/2015 10:45
380	4	Use	02:02:00	60.6	 		0	0	Success	43	43	25/02/2015 10:45	25/02/2015 12:47
381	4	Use	00:54:00	12	 		0	0	Success	52	52	25/02/2015 12:47	25/02/2015 13:41
382	11	Use	00:09:00	2.1	 		0	0	Success	52	52	23/02/2015 09:29	23/02/2015 09:38
383	12	Use	00:13:00	2	 		0	0	Success	52	52	25/02/2015 09:00	25/02/2015 09:13
384	11	Use	00:44:00	8.5	 		0	0	Success	40	40	25/02/2015 09:00	25/02/2015 09:44
385	4	Use	01:05:00	13.5	 		0	0	Success	40	40	25/02/2015 13:41	25/02/2015 14:46
386	3	Loan	111:00:00	200	 		0	returned on 02/03/2015 to W. Keum	Success	55	55	25/02/2015 18:00	02/03/2015 09:00
387	11	Use	02:50:00	69	 		0	0	Success	43	43	25/02/2015 09:44	25/02/2015 12:34
388	16	Use	04:41:00	32.9	 		0	0	Success	43	43	25/02/2015 09:00	25/02/2015 13:41
389	19	Use	03:27:00	27.3	 		0	0	Success	43	43	25/02/2015 10:00	25/02/2015 13:27
390	2	Use	01:22:00	12.3	 		0	0	Success	43	43	25/02/2015 09:00	25/02/2015 10:22
391	2	Use	00:36:00	7.2	 		0	0	Success	54	54	25/02/2015 10:22	25/02/2015 10:58
392	2	Use	01:00:00	16.3	 		0	0	Success	43	43	25/02/2015 10:58	25/02/2015 11:58
393	2	Use	00:41:00	8.3	 		0	0	Success	52	52	25/02/2015 11:58	25/02/2015 12:39
394	19	Use	01:24:00	17.1	 		0	0	Success	52	52	25/02/2015 13:27	25/02/2015 14:51
395	18	Use	01:05:00	47.9	 		0	0	Success	52	52	25/02/2015 09:43	25/02/2015 10:48
396	10	Use	01:22:00	60.8	 		0	0	Success	52	52	25/02/2015 10:34	25/02/2015 11:56
397	10	Use	01:31:00	76.5	 		0	0	Success	52	52	25/02/2015 11:56	25/02/2015 13:27
398	18	Use	00:31:00	11.3	 		0	0	Success	41	41	25/02/2015 10:48	25/02/2015 11:19
399	18	Loan	111:00:00	350	 		0	returned but not recorded	Success	52	52	25/02/2015 18:00	02/03/2015 09:00
400	12	Use	00:29:00	10.2	 		0	0	Success	41	41	25/02/2015 09:13	25/02/2015 09:42
401	13	Use	02:35:00	15.5	 		0	0	Success	52	52	25/02/2015 09:00	25/02/2015 11:35
402	2	Loan	111:00:00	350	 		0	returned but not recorded (1 filament given)	Success	52	52	25/02/2015 18:00	02/03/2015 09:00
403	17	Use	01:00:00	7.51	 		0	0	Success	39	39	25/02/2015 10:15	25/02/2015 11:15
404	12	Loan	120:00:00	350	 		0	returned on 02/032015	Success	52	52	25/02/2015 18:00	02/03/2015 18:00
405	10	Use	00:06:00	1	 		0	0	Success	54	54	25/02/2015 13:27	25/02/2015 13:33
406	10	Use	00:07:00	1.2	 		0	0	Success	54	54	25/02/2015 13:33	25/02/2015 13:40
407	10	Use	00:20:00	2	 		0	0	Success	54	54	25/02/2015 13:40	25/02/2015 14:00
408	22	Loan	120:00:00	350	 		0	returned but not recorded - loaned again the same day???	Success	41	41	25/02/2015 18:00	02/03/2015 18:00
409	22	Loan	120:00:00	350	 		0	returned but not recorded - had been loaned already the same day???	Success	52	52	25/02/2015 18:00	02/03/2015 18:00
410	9	Use	02:10:00	26.4	 		0	0	Success	54	54	25/02/2015 09:00	25/02/2015 11:10
411	13	Use	00:07:00	18.8	 		0	0	Success	43	43	25/02/2015 11:35	25/02/2015 11:42
412	22	Use	00:29:00	3.1	 		0	0	Success	41	41	25/02/2015 12:00	25/02/2015 12:29
413	13	Use	01:14:00	20.2	 		0	0	Success	41	41	25/02/2015 11:42	25/02/2015 12:56
414	3	Use	00:58:00	27.5	 		0	0	Success	54	54	25/02/2015 09:00	25/02/2015 09:58
415	3	Use	00:58:00	27.5	 		0	0	Success	54	54	25/02/2015 09:58	25/02/2015 10:56
416	3	Use	00:59:00	26.3	 		0	0	Success	43	43	25/02/2015 10:56	25/02/2015 11:55
417	3	Use	01:14:00	39.5	 		0	0	Success	52	52	25/02/2015 11:55	25/02/2015 13:09
418	12	Use	02:40:00	62.5	 		0	0	Success	43	43	25/02/2015 09:42	25/02/2015 12:22
419	17	Use	01:00:00	30	 		0	0	Success	54	54	25/02/2015 11:15	25/02/2015 12:15
420	10	Use	00:08:00	1.4	 		0	0	Success	43	43	25/02/2015 14:00	25/02/2015 14:08
421	3	Use	02:00:00	19	 		0	0	Success	52	52	25/02/2015 13:09	25/02/2015 15:09
422	11	Use	00:37:00	7.2	 		0	0	Success	52	52	25/02/2015 12:34	25/02/2015 13:11
423	21	Loan	384:00:00	9	 		0	returned on 15/03/2015 to C. Cooper	Success	40	40	27/02/2015 18:00	15/03/2015 18:00
424	13	Use	02:21:00	49.6	 		0	0	Success	55	55	02/03/2015 09:00	02/03/2015 11:21
425	2	Use	01:14:00	38.1	 		0	0	Success	58	58	02/03/2015 09:00	02/03/2015 10:14
426	9	Use	00:40:00	8	 		0	0	Success	58	58	02/03/2015 09:00	02/03/2015 09:40
427	2	Use	01:09:00	24.1	 		0	0	Success	42	42	02/03/2015 10:14	02/03/2015 11:23
428	5	Loan	39:00:00	0	 		0	loaned by Dani?	Success	39	39	02/03/2015 18:00	04/03/2015 09:00
429	10	Use	03:01:00	25.9	 		0	0	Success	55	55	02/03/2015 09:00	02/03/2015 12:01
430	12	Use	02:14:00	31.1	 		0	0	Success	42	42	02/03/2015 09:00	02/03/2015 11:14
431	11	Use	02:00:00	26.4	 		0	0	Success	55	55	02/03/2015 09:00	02/03/2015 11:00
432	3	Use	00:47:00	10.8	 		0	0	Success	58	58	02/03/2015 09:00	02/03/2015 09:47
433	3	Use	48:00:00	100	 		0	returned on 04/03/2015 to J. Van der Kindere (N/A)	Success	52	52	02/03/2015 09:47	04/03/2015 09:47
434	16	Use	01:00:00	27.2	 		0	0	Success	55	55	02/03/2015 09:00	02/03/2015 10:00
435	4	Loan	39:00:00	0	 		0	loaned by Dani?	Success	39	39	02/03/2015 18:00	04/03/2015 09:00
436	17	Use	02:47:00	30.7	 		0	0	Success	42	42	02/03/2015 09:00	02/03/2015 11:47
437	19	Use	00:28:00	6.6	 		0	0	Success	42	42	02/03/2015 09:00	02/03/2015 09:28
438	19	Use	00:52:00	8.4	 		0	0	Success	42	42	02/03/2015 09:28	02/03/2015 10:20
439	19	Use	00:52:00	8.4	 		0	0	Success	52	52	02/03/2015 10:20	02/03/2015 11:12
440	18	Use	03:36:00	91.5	 		0	0	Success	52	52	02/03/2015 09:00	02/03/2015 12:36
441	10	Use	00:48:00	100	 		0	returned on 04/03/2015 to J. Van der Kindere (N/A)	Success	55	55	02/03/2015 12:01	02/03/2015 12:49
442	16	Use	01:00:00	27.2	 		0	0	Success	55	55	02/03/2015 10:00	02/03/2015 11:00
443	17	Use	02:48:00	31	 		0	0	Success	55	55	02/03/2015 11:47	02/03/2015 14:35
444	9	Use	02:23:00	39	 		0	0	Success	52	52	02/03/2015 09:40	02/03/2015 12:03
445	20	Use	09:34:00	134.1	 		0	0	Success	55	55	02/03/2015 09:00	02/03/2015 18:34
446	18	Loan	39:00:00	0	 		0	loaned by Dani?	Success	39	39	02/03/2015 18:00	04/03/2015 09:00
447	16	Loan	111:00:00	100	 		0	returned on 09/03/2015 to S. Mestry (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 09:00
448	3	Use	03:25:00	71	 		0	0	Success	55	55	04/03/2015 09:00	04/03/2015 12:25
449	2	Use	03:03:00	40.8	 		0	0	Success	55	55	04/03/2015 09:00	04/03/2015 12:03
450	8	Use	04:10:00	41.9	 		0	0	Success	52	52	04/03/2015 09:00	04/03/2015 13:10
451	18	Loan	111:00:00	600	 		0	returned on 09/03/2015 to W. Keum (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 09:00
452	4	Use	00:14:00	24	 		0	0	Success	52	52	04/03/2015 09:00	04/03/2015 09:14
453	6	Use	04:36:00	24	 		0	0	Success	54	54	04/03/2015 09:00	04/03/2015 13:36
454	6	Use	04:36:00	24	 		0	0	Success	52	52	04/03/2015 13:36	04/03/2015 18:12
455	2	Use	11:00:00	25	 		0	Please confirm the info. from the students!!!!	Success	54	54	04/03/2015 12:03	04/03/2015 23:03
456	4	Loan	111:00:00	100	 		0	returned on 09/03/2015 to S. Mestry (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 09:00
457	3	Use	03:21:00	34.4	 		0	0	Success	52	52	04/03/2015 12:25	04/03/2015 15:46
458	3	Loan	111:00:00	100	 		0	returned on 09/03/2015 to S. Mestry (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 09:00
459	20	Use	01:59:00	26.6	 		0	0	Success	55	55	04/03/2015 09:00	04/03/2015 10:59
460	1	Use	03:00:00	15	 		0	Not find Printer 1	Success	54	54	04/03/2015 09:00	04/03/2015 12:00
461	11	Loan	111:00:00	100	 		0	returned on 09/03/2015 to W. Keum (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 09:00
462	22	Loan	111:00:00	100	 		0	returned on 09/03/2015 to W. Keum (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 09:00
463	2	Loan	111:00:00	100	 		0	returned on 09/03/2015 to W. Keum (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 09:00
464	6	Use	00:08:00	1.2	 		0	0	Success	55	55	04/03/2015 18:12	04/03/2015 18:20
465	11	Use	00:08:00	1.2	 		0	0	Success	54	54	04/03/2015 09:00	04/03/2015 09:08
466	10	Use	00:15:00	4.3	 		0	0	Success	55	55	04/03/2015 09:00	04/03/2015 09:15
467	10	Loan	120:00:00	100	 		0	returned on 09/03/2015 to W. Keum (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 18:00
468	9	Use	03:49:00	35.4	 		0	cancelled	Success	55	55	04/03/2015 09:00	04/03/2015 12:49
469	19	Loan	111:00:00	100	 		0	returned on 09/03/2015 to S. Mestry (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 09:00
470	20	Use	01:29:00	12.8	 		0	0	Success	58	58	04/03/2015 10:59	04/03/2015 12:28
471	20	Loan	110:30:00	100	 		0	returned on 09/03/2015 to S. Mestry (N/A)	Success	41	41	04/03/2015 18:30	09/03/2015 09:00
472	10	Use	01:20:00	25	 		0	0	Success	54	54	04/03/2015 09:00	04/03/2015 10:20
473	18	Use	03:11:00	85.5	 		0	0	Success	55	55	04/03/2015 09:00	04/03/2015 12:11
474	8	Loan	111:00:00	100	 		0	returned on 09/03/2015 to W. Keum (N/A)	Success	41	41	04/03/2015 18:00	09/03/2015 09:00
475	9	Loan	111:00:00	100	 		0	returned on 09/03/2015 to S. Mestry (N/A)	Success	55	55	04/03/2015 18:00	09/03/2015 09:00
476	20	Use	02:36:00	27.4	 		0	0	Success	55	55	04/03/2015 12:28	04/03/2015 15:04
477	20	Use	03:10:00	33.3	 		0	0	Success	54	54	04/03/2015 15:04	04/03/2015 18:14
478	11	Use	00:23:00	2.7	 		0	0	Success	52	52	04/03/2015 09:08	04/03/2015 09:31
479	19	Use	01:50:00	27.1	 		0	0	Success	52	52	04/03/2015 09:00	04/03/2015 10:50
480	19	Use	01:09:00	15.6	 		0	0	Success	58	58	04/03/2015 10:50	04/03/2015 11:59
481	16	Use	00:32:00	15	 		0	0	Success	58	58	04/03/2015 09:00	04/03/2015 09:32
482	12	Use	09:30:00	134.1	 		0	0	Success	55	55	04/03/2015 09:00	04/03/2015 18:30
483	12	Loan	110:30:00	43	 		0	returned on 09/03/2015 to W. Keum (N/A)	Success	54	54	04/03/2015 18:30	09/03/2015 09:00
484	11	Use	00:09:00	1.2	 		0	0	Success	54	54	04/03/2015 09:31	04/03/2015 09:40
485	11	Use	00:16:00	2.4	 		0	0	Success	52	52	04/03/2015 09:40	04/03/2015 09:56
486	13	Loan	15:00:00	100	 		0	returned on 05/03/2015 to W. Keum (N/A)	Success	52	52	04/03/2015 18:00	05/03/2015 09:00
487	11	Use	02:09:00	1.4	 		0	0	Success	52	52	04/03/2015 09:56	04/03/2015 12:05
488	8	Use	01:32:00	20.7	 		0	0	Success	55	55	04/03/2015 13:10	04/03/2015 14:42
489	13	Loan	87:00:00	100	 		0	returned on 09/03/2015 to S. Mestry (N/A)	Success	55	55	05/03/2015 18:00	09/03/2015 09:00
490	5	Loan	159:00:00	700	 		0	0	Success	52	52	05/03/2015 18:00	12/03/2015 09:00
491	4	Use	03:00:00	70	 		0	0	Success	52	52	09/03/2015 09:00	09/03/2015 12:00
492	16	Use	03:00:00	70	 		0	0	Success	52	52	09/03/2015 09:00	09/03/2015 12:00
493	19	Use	04:00:00	50	 		0	0	Success	52	52	09/03/2015 09:00	09/03/2015 13:00
494	16	Loan	39:00:00	47	 		0	returned on 11/03/2015 to Y. Chen	Success	58	58	09/03/2015 18:00	11/03/2015 09:00
495	19	Use	00:10:00	0.8	 		0	Print failed	Failed	54	54	09/03/2015 13:00	09/03/2015 13:01
496	8	Loan	39:00:00	6	 		0	returned on 11/03/2015 to Y. Chen	Success	58	58	09/03/2015 18:00	11/03/2015 09:00
497	8	Use	00:26:00	3.5	 		0	0	Success	54	54	09/03/2015 09:00	09/03/2015 09:26
498	8	Use	00:29:00	11.4	 		0	0	Success	52	52	09/03/2015 09:26	09/03/2015 09:55
499	8	Use	02:28:00	59.4	 		0	0	Success	52	52	09/03/2015 09:55	09/03/2015 12:23
